id,optionid,productid,catalogid,featurecaption,featurecaption_id,featuretype,featurerequired,sorting,featureid,featurename,featureprice,sorting,partnumber,imagepath,selected,hidden,optcatalogid,qty
18356,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35327,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18357,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35328,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18358,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35329,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18359,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35330,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18360,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35331,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18361,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35332,Teaberry Price Includes Assembly,120,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18362,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35333,Black Distressed Mocha Price Includes Assembly,175,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18363,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35334,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18364,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35335,Black Shaker Price Includes Assembly,120,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18365,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35336,Dark Grey Shaker Price Includes Assembly,120,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18366,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35337,Light Grey Shaker Price Includes Assembly,120,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18367,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35338,Green Chocolate Glaze Price Includes Assembly,120,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18368,5530,HCF4.548,770,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35339,Espresso Shaker Includes Assembly,120,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18369,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35340,White Deluxe Chocolate Mist Includes Assembly,120,8,WDCM,assets/images/WhiteDeluxeChocolateMist.jpg,0,0,0,1
18370,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35341,White Deluxe Charcoal Mist Includes Assembly,120,8,WDCHM,assets/images/White Deluxe Chocolate Mist.jpg,0,0,0,1
18371,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35342,White Deluxe Vandyke Distressed Includes Assembly,175,8,WDVDD,assets/images/WhiteDeluxeSample.jpg,0,0,0,1
18372,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35343,White Deluxe Without Glaze Includes Assembly,120,8,WD,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18373,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35344,Pecan With Black Glaze Includes Assembly,120,12,PCBG,assets/images/PecanGlaze.jpg,0,0,0,1
18374,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35345,Pecan Distressed Includes Assembly,175,12,PCDS,assets/images/PecanGlaze.jpg,0,0,0,1
18375,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35346,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly ,120,17,FVCG,assets/images/JobPics/fv_chrkl_copy.jpg,0,0,0,1
18376,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35347,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,120,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18377,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35348,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,120,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,0,0,1
18378,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35349,French Vanilla Deluxe With Harvest Glaze Including Assembly,120,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,0,0,1
18379,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35350,Black Distressed Ginger Price Includes Assembly,175,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,0,0,1
18380,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35351,Ginger Vandyke Distressed Price Includes Assembly,175,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,0,0,1
18381,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35352,Mocha Deluxe Vandyke Distressed Price Includes Assembly,175,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,0,0,1
18382,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35353,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,175,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,0,0,1
18383,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35354,Standard Black Finish Price Includes Assembly,120,9,SBF,assets/images/JobPics/pt-1287676745B_Plain_Black1.jpg,0,0,0,1
18384,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35355,Ginger Vandyke Rub Finish Includes Assembly,120,13,GVD,assets/images/JobPics/pt-1286915389B_FranklinGinger_VanDykeRubbed1.jpg,0,0,0,1
18385,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35356,Mocha Deluxe Vandyke Rub Includes Assembly,120,15,MVD,assets/images/JobPics/pt-1286917400B_FranklinMocha_VanDykeRubbed1.jpg,0,0,0,1
18386,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35357,Mocha Deluxe,0,3,MD,assets/images/JobPics/Mocha.jpg,0,0,0,1
18387,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35358,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18388,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35359,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18389,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35360,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18390,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35361,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18391,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35362,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18392,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35363,Teaberry Price Includes Assembly,120,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18393,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35364,Black Distressed Mocha Price Includes Assembly,175,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18394,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35365,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18395,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35366,Black Shaker Price Includes Assembly,120,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18396,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35367,Dark Grey Shaker Price Includes Assembly,120,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18397,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35368,Light Grey Shaker Price Includes Assembly,120,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18398,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35369,Green Chocolate Glaze Price Includes Assembly,120,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18399,5531,HCF648,771,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,35370,Espresso Shaker Includes Assembly,120,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18400,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37861,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly ,15,17,FVCG,assets/images/JobPics/fv_chrkl_copy.jpg,0,0,0,1
18401,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37862,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,15,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18402,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37863,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,15,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,0,0,1
18403,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37864,French Vanilla Deluxe With Harvest Glaze Including Assembly,15,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,0,0,1
18404,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37865,Black Distressed Ginger Price Includes Assembly,25,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,0,0,1
18405,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37866,Ginger Vandyke Distressed Price Includes Assembly,25,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,0,0,1
18406,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37867,Mocha Deluxe Vandyke Distressed Price Includes Assembly,25,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,0,0,1
18407,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37868,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,25,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,0,0,1
18408,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37869,Standard Black Finish Price Includes Assembly,15,9,SBF,assets/images/JobPics/pt-1287676745B_Plain_Black1.jpg,0,0,0,1
18409,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37870,Ginger Vandyke Rub Finish Includes Assembly,15,13,GVD,assets/images/JobPics/pt-1286915389B_FranklinGinger_VanDykeRubbed1.jpg,0,0,0,1
18410,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37871,Mocha Deluxe Vandyke Rub Includes Assembly,15,15,MVD,assets/images/JobPics/pt-1286917400B_FranklinMocha_VanDykeRubbed1.jpg,0,0,0,1
18411,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37872,Mocha Deluxe,0,3,MD,assets/images/JobPics/Mocha.jpg,0,0,0,1
18412,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37873,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18413,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37874,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18414,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37875,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18415,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37876,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18416,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37877,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18417,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37878,Teaberry Price Includes Assembly,15,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18418,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37879,Black Distressed Mocha Price Includes Assembly,25,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18419,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37880,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18420,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37881,Black Shaker Price Includes Assembly,15,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18421,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37882,Dark Grey Shaker Price Includes Assembly,15,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18422,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37883,Light Grey Shaker Price Includes Assembly,15,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18423,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37884,Green Chocolate Glaze Price Includes Assembly,15,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18424,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37885,Espresso Shaker Includes Assembly,15,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18425,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37886,White Deluxe Chocolate Mist Includes Assembly,15,8,WDCM,assets/images/WhiteDeluxeChocolateMist.jpg,0,0,0,1
18426,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37887,White Deluxe Charcoal Mist Includes Assembly,15,8,WDCHM,assets/images/White Deluxe Chocolate Mist.jpg,0,0,0,1
18427,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37888,White Deluxe Vandyke Distressed Includes Assembly,20,8,WDVDD,assets/images/WhiteDeluxeSample.jpg,0,0,0,1
18428,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37889,White Deluxe Without Glaze Includes Assembly,15,8,WD,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18429,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37890,Pecan With Black Glaze Includes Assembly,15,12,PCBG,assets/images/PecanGlaze.jpg,0,0,0,1
18430,5533,IC,772,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37891,Pecan Distressed Includes Assembly,20,12,PCDS,assets/images/PecanGlaze.jpg,0,0,0,1
18431,5537,BFH48,777,Add Roll Out Tray,,Dropdown,0,4,37930,Add 2 Roll Out Trays,110,1,ROTB24,,0,0,0,1
18432,5537,BFH48,777,Add Roll Out Tray,,Dropdown,0,4,37931,Do Not Add Roll Out Trays,0,0,DNART,,0,0,0,1
18433,5537,BFH48,777,Add Roll Out Tray,,Dropdown,0,4,37932,Add 4 Roll Out Trays,220,1,ROTB24,,0,0,0,1
18434,5537,BFH48,777,Add Roll Out Tray,,Dropdown,0,4,37933,Add Roll Out Tray,50,0,ROTB,,0,0,0,1
18435,5536,BFH48,777,Cabinet Assembly,,Dropdown,0,3,37927,Standard Finish Base / Wall Cabinet Assembly,30,2,ASSR,,0,0,0,1
18436,5536,BFH48,777,Cabinet Assembly,,Dropdown,0,3,37928,Standard Finish Utility / Oven Cabinet Assembly,60,3,ASST,,0,0,0,1
18437,5536,BFH48,777,Cabinet Assembly,,Dropdown,0,3,37929,No Assembly / Customer Will Assemble Upon Receipt,0,0,CAS,,0,0,0,1
18438,5535,BFH48,777,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37923,No Side Exposed,0,0,NSF,,0,0,0,1
18439,5535,BFH48,777,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37924,Both Side Exposed,0,3,BSF,,0,0,0,1
18440,5535,BFH48,777,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37925,Left Side Exposed,0,1,LSF,,0,0,0,1
18441,5535,BFH48,777,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37926,Right Side Exposed,0,2,RSF,,0,0,0,1
18442,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37892,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18443,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37893,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18444,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37894,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,210,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,0,0,1
18445,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37895,French Vanilla Deluxe With Harvest Glaze Including Assembly,210,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,0,0,1
18446,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37896,Black Distressed Ginger Price Includes Assembly,240,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,0,0,1
18447,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37897,Ginger Vandyke Distressed Price Includes Assembly,240,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,0,0,1
18448,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37898,Mocha Deluxe Vandyke Distressed Price Includes Assembly,240,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,0,0,1
18449,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37899,French Vanilla Deluxe Vandyke Distressing Price Includes Assembly,240,16,FVVD,assets/images/JobPics/pl-1286913660B_FranklinFrenchVanilla_VanDykeDistressed1.jpg,0,0,0,1
18450,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37900,Standard Black Finish Price Includes Assembly,160,9,SBF,assets/images/JobPics/pt-1287676745B_Plain_Black1.jpg,0,0,0,1
18451,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37901,Ginger Vandyke Rub Finish Includes Assembly,210,13,GVD,assets/images/JobPics/pt-1286915389B_FranklinGinger_VanDykeRubbed1.jpg,0,0,0,1
18452,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37902,Mocha Deluxe Vandyke Rub Includes Assembly,210,15,MVD,assets/images/JobPics/pt-1286917400B_FranklinMocha_VanDykeRubbed1.jpg,0,0,0,1
18453,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37903,Mocha Deluxe,0,3,MD,assets/images/JobPics/Mocha.jpg,0,0,0,1
18454,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37904,Ginger Deluxe,0,4,GD,assets/images/JobPics/Ginger.jpg,0,0,0,1
18455,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37905,French Vanilla Deluxe,0,6,FV,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18456,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37906,Brandywine Shaker,0,1,BS,assets/images/JobPics/Brandywine_Shaker.jpg,0,0,0,1
18457,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37907,White Shaker,0,0,WS,assets/images/WhiteShaker.jpg,0,0,0,1
18458,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37908,Harvest Deluxe,0,5,HD,assets/images/JobPics/Ginger_HarvestStain.jpg,0,0,0,1
18459,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37909,Teaberry,160,8,TEAB-ST,assets/images/Teaberry.jpg,0,0,0,1
18460,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37910,Black Distressed Mocha Price Includes Assembly,240,11,BDSTR-FM,assets/images/blk_dst_copy.jpg,0,0,0,1
18461,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37911,White Deluxe Chocolate Glaze,0,7,WDCG,assets/images/WhiteChocolatePen.jpg,0,0,0,1
18462,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37912,Black Shaker,160,2,BSS,assets/images/Germantown Black.jpg,0,0,0,1
18463,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37913,Dark Grey Shaker,160,2,GS,assets/images/CraftsmanDkGrey.jpg,0,0,0,1
18464,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37914,Light Grey Shaker,160,2,LGS,assets/images/CraftsmanLtGrey.jpg,0,0,0,1
18465,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37915,Green Chocolate Glaze,210,21,GCG,assets/images/Green Chocolate.jpg,0,0,0,1
18466,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37916,Espresso Shaker,160,2,ESP,assets/images/Door Colors/Germantown Expresso.jpg,0,0,0,1
18467,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37917,White Deluxe Chocolate Mist,210,8,WDCM,assets/images/WhiteDeluxeChocolateMist.jpg,0,0,0,1
18468,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37918,White Deluxe Charcoal Mist,210,8,WDCHM,assets/images/White Deluxe Chocolate Mist.jpg,0,0,0,1
18469,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37919,White Deluxe Vandyke Distressed,240,8,WDVDD,assets/images/WhiteDeluxeSample.jpg,0,0,0,1
18470,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37920,White Deluxe Without Glaze,160,8,WD,assets/images/French Vanilla Deluxe.jpg,0,0,0,1
18471,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37921,Pecan With Black Glaze,210,12,PCBG,assets/images/PecanGlaze.jpg,0,0,0,1
18472,5534,BFH48,777,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37922,Pecan Distressed,240,12,PCDS,assets/images/PecanGlaze.jpg,0,0,0,1
18473,5541,BFH45,778,Add Roll Out Tray,,Dropdown,0,4,37972,Add 2 Roll Out Trays,110,1,ROTB24,,0,0,0,1
18474,5541,BFH45,778,Add Roll Out Tray,,Dropdown,0,4,37973,Do Not Add Roll Out Trays,0,0,DNART,,0,0,0,1
18475,5541,BFH45,778,Add Roll Out Tray,,Dropdown,0,4,37974,Add 4 Roll Out Trays,220,1,ROTB24,,0,0,0,1
18476,5541,BFH45,778,Add Roll Out Tray,,Dropdown,0,4,37975,Add Roll Out Tray,50,0,ROTB,,0,0,0,1
18477,5540,BFH45,778,Cabinet Assembly,,Dropdown,0,3,37969,Standard Finish Base / Wall Cabinet Assembly,30,2,ASSR,,0,0,0,1
18478,5540,BFH45,778,Cabinet Assembly,,Dropdown,0,3,37970,Standard Finish Utility / Oven Cabinet Assembly,60,3,ASST,,0,0,0,1
18479,5540,BFH45,778,Cabinet Assembly,,Dropdown,0,3,37971,No Assembly / Customer Will Assemble Upon Receipt,0,0,CAS,,0,0,0,1
18480,5539,BFH45,778,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37965,No Side Exposed,0,0,NSF,,0,0,0,1
18481,5539,BFH45,778,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37966,Both Side Exposed,0,3,BSF,,0,0,0,1
18482,5539,BFH45,778,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37967,Left Side Exposed,0,1,LSF,,0,0,0,1
18483,5539,BFH45,778,Finished Side Panel Skins As You Are Looking At The Cabinet Front,,Dropdown,0,2,37968,Right Side Exposed,0,2,RSF,,0,0,0,1
18484,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37934,French Vanilla Deluxe With Charcoal Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18485,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37935,French Vanilla Deluxe With Chocolate Glaze Price Includes Assembly,210,20,FVCHG,assets/images/JobPics/fv_choc.jpg,0,0,0,1
18486,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37936,French Vanilla Deluxe With Pewter Glaze Price Includes Assembly,210,19,FVPG,assets/images/JobPics/fv_pwtr_copy.jpg,0,0,0,1
18487,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37937,French Vanilla Deluxe With Harvest Glaze Including Assembly,210,18,FVHG,assets/images/JobPics/fv_hvst_copy.jpg,0,0,0,1
18488,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37938,Black Distressed Ginger Price Includes Assembly,240,10,BDSTR-FG,assets/images/JobPics/blk_dst_copy.jpg,0,0,0,1
18489,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37939,Ginger Vandyke Distressed Price Includes Assembly,240,12,GDVD,assets/images/JobPics/gngr_vndyk_copy.jpg,0,0,0,1
18490,5538,BFH45,778,Select Your Cabinet Color From Our Drop Down Menu,,DropImage,1,1,37940,Mocha Deluxe Vandyke Distressed Price Includes Assembly,240,14,MDVD,assets/images/JobPics/mk_vndyk_copy.jpg,0,0,0,1
